data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-18 09:58:07.605598,2018-09-18 21:51:55.099872,713.0,True,110,2018-09-18 18:51:19,129.1298599686285,166.0,110.0,152.3921,1.509090909090909,49.0,32.0,45.3814,1.53125
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-18 09:58:07.605598,2018-09-18 21:51:55.099872,713.0,True,132,2018-09-18 18:47:17,134.9647152307379,170.0,114.0,158.457,1.4912280701754386,4.0,4.0,6.0649,1.0
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-18 09:58:07.605598,2018-09-18 21:51:55.099872,713.0,True,154,2018-09-18 18:25:18,154.55419866837624,192.0,134.0,184.8221,1.4328358208955223,21.0,19.0,26.3652,1.105263157894737
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-18 09:58:07.605598,2018-09-18 21:51:55.099872,713.0,True,176,2018-09-18 17:57:25,178.92935023291335,219.0,148.0,206.0377,1.4797297297297298,27.0,22.0,31.3672,1.2272727272727273
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-18 09:58:07.605598,2018-09-18 21:51:55.099872,713.0,True,198,2018-09-18 17:35:21,198.25034024470617,241.0,162.0,226.4619,1.4876543209876545,22.0,14.0,20.4242,1.5714285714285714
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-18 09:58:07.605598,2018-09-18 21:51:55.099872,713.0,True,220,2018-09-18 17:09:27,222.14675418446717,267.0,180.0,251.6132,1.4833333333333334,25.0,17.0,25.1513,1.4705882352941178
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-18 09:58:07.605598,2018-09-18 21:51:55.099872,713.0,True,242,2018-09-18 16:33:20,242.8506435987236,304.0,196.0,274.0298,1.5510204081632653,36.0,15.0,22.4167,2.4
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-18 09:58:07.605598,2018-09-18 21:51:55.099872,713.0,True,264,2018-09-18 16:01:19,264.4509371441878,336.0,224.0,303.5119,1.5,32.0,28.0,29.482,1.1428571428571428
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-18 09:58:07.605598,2018-09-18 21:51:55.099872,713.0,True,286,2018-09-18 15:11:23,304.59126403700446,385.0,257.0,349.9983,1.4980544747081712,49.0,32.0,46.4864,1.53125
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-18 09:58:07.605598,2018-09-18 21:51:55.099872,713.0,True,308,2018-09-18 15:05:24,309.2726156513502,391.0,261.0,355.8285,1.4980842911877394,5.0,4.0,5.8302,1.25
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-18 09:58:07.605598,2018-09-18 21:51:55.099872,713.0,True,330,2018-09-18 14:39:20,333.8914222374549,418.0,279.0,381.294,1.4982078853046594,26.0,17.0,25.4656,1.5294117647058822
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-18 09:58:07.605598,2018-09-18 21:51:55.099872,713.0,True,352,2018-09-18 14:17:21,354.2442088340331,439.0,294.0,402.8219,1.4931972789115646,21.0,15.0,21.5279,1.4
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-18 09:58:07.605598,2018-09-18 21:51:55.099872,713.0,True,374,2018-09-18 13:51:24,374.6504007092017,465.0,309.0,424.0055,1.5048543689320388,25.0,14.0,21.1836,1.7857142857142858
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-18 09:58:07.605598,2018-09-18 21:51:55.099872,713.0,True,396,2018-09-18 13:03:21,397.1150170054883,513.0,326.0,448.443,1.5736196319018405,48.0,17.0,24.4375,2.823529411764706
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-18 09:58:07.605598,2018-09-18 21:51:55.099872,713.0,False,401,2018-09-18 12:55:24,401.98939828186224,521.0,330.0,453.0498,1.5787878787878789,7.0,3.0,4.6068,2.333333333333333
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,22,2018-09-19 12:11:20,22.76875219197008,46.0,21.0,28.9872,2.1904761904761907,46.0,21.0,28.9872,2.1904761904761907
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,44,2018-09-19 11:39:24,45.308631167077095,77.0,42.0,59.041,1.8333333333333333,31.0,21.0,30.0538,1.4761904761904765
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,66,2018-09-19 11:13:29,66.3044551316082,103.0,58.0,81.25489999999999,1.7758620689655171,25.0,15.0,22.2139,1.6666666666666667
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,88,2018-09-19 10:47:22,90.35987662463786,129.0,76.0,106.7713,1.6973684210526316,26.0,18.0,25.5164,1.4444444444444444
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,110,2018-09-19 10:25:21,113.45161577608933,152.0,93.0,131.3916,1.6344086021505375,22.0,17.0,24.6203,1.2941176470588236
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,132,2018-09-19 10:03:40,132.23320844300238,173.0,109.0,152.88729999999998,1.5871559633027523,21.0,15.0,21.4957,1.4
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,154,2018-09-19 09:35:26,154.06683968471282,201.0,126.0,176.4424,1.5952380952380951,28.0,16.0,23.5551,1.75
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,176,2018-09-19 08:58:15,176.47283511769115,239.0,143.0,201.1804,1.6713286713286712,37.0,17.0,24.738,2.176470588235294
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,198,2018-09-19 08:05:50,199.60636200380745,291.0,162.0,228.0946,1.7962962962962965,52.0,19.0,26.9142,2.736842105263158
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,220,2018-09-19 07:16:38,220.3791406712155,340.0,180.0,253.109,1.8888888888888888,49.0,17.0,25.0144,2.8823529411764706
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,242,2018-09-19 06:39:52,243.33981687019585,377.0,197.0,276.9544,1.9137055837563453,36.0,16.0,23.8455,2.25
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,264,2018-09-19 05:59:36,266.07196891958864,417.0,214.0,301.0174,1.948598130841121,40.0,16.0,24.063,2.5
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,286,2018-09-19 05:30:29,286.83663245288784,446.0,231.0,324.6709,1.9307359307359304,29.0,16.0,23.6535,1.8125
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,308,2018-09-19 04:33:26,308.48400051499215,503.0,252.0,354.9608,1.996031746031746,57.0,21.0,30.289900000000003,2.7142857142857144
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,330,2018-09-19 03:39:25,331.05354636389256,557.0,268.0,378.2418,2.078358208955224,54.0,16.0,23.281,3.375
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,352,2018-09-19 02:31:22,353.40528505944144,625.0,289.0,407.7725,2.162629757785467,68.0,20.0,29.5307,3.4
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,374,2018-09-19 01:51:19,374.4503781253019,666.0,308.0,434.0826,2.1623376623376624,40.0,18.0,26.3101,2.2222222222222223
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,396,2018-09-19 01:15:30,396.3861704678824,701.0,328.0,462.3837,2.1371951219512195,35.0,19.0,28.3012,1.8421052631578947
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,418,2018-09-19 00:49:18,421.806163102662,728.0,347.0,489.8951,2.097982708933717,26.0,19.0,27.5113,1.368421052631579
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,440,2018-09-19 00:21:17,441.9729092212394,756.0,366.0,516.5327,2.065573770491804,28.0,18.0,26.6376,1.5555555555555556
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,462,2018-09-18 23:39:18,463.25532615687575,798.0,383.0,540.2909000000001,2.08355091383812,41.0,16.0,23.7582,2.5625
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,484,2018-09-18 23:03:18,485.77954888014057,834.0,407.0,574.1850999999999,2.0491400491400493,36.0,23.0,33.8942,1.565217391304348
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,True,506,2018-09-18 22:41:17,506.13736532954186,856.0,423.0,596.5289,2.023640661938534,22.0,15.0,22.3437,1.4666666666666666
training,2018-09-17 21:05:47.178006,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153721834717774994,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-18 21:51:55.099872,2018-09-19 14:13:01.639757,981.0,False,511,2018-09-18 22:27:17,511.1621123117752,870.0,434.0,603.3198000000001,2.0046082949308754,14.0,11.0,6.7909,1.2727272727272727
training,2018-09-21 20:39:33.052455,thanos::sroute:67338c28-9a7b-4b29-a905-64b6f5d57245,Carting,trip-153756237305212638,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560060AAB,Bengaluru_Kengeri_IP (Karnataka),2018-09-21 20:39:33.052455,2018-09-21 22:32:15.302215,112.0,True,9,2018-09-21 22:07:20,10.018679493753009,21.0,17.0,16.7237,1.2352941176470589,21.0,17.0,16.7237,1.2352941176470589
training,2018-09-21 20:39:33.052455,thanos::sroute:67338c28-9a7b-4b29-a905-64b6f5d57245,Carting,trip-153756237305212638,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560060AAB,Bengaluru_Kengeri_IP (Karnataka),2018-09-21 20:39:33.052455,2018-09-21 22:32:15.302215,112.0,True,18,2018-09-21 21:51:17,18.737681247908984,38.0,29.0,26.0486,1.3103448275862069,16.0,14.0,12.2539,1.1428571428571428
training,2018-09-21 20:39:33.052455,thanos::sroute:67338c28-9a7b-4b29-a905-64b6f5d57245,Carting,trip-153756237305212638,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560060AAB,Bengaluru_Kengeri_IP (Karnataka),2018-09-21 20:39:33.052455,2018-09-21 22:32:15.302215,112.0,False,24,2018-09-21 21:45:21,24.297630002675188,43.0,31.0,31.6255,1.3870967741935485,5.0,5.0,5.7507,1.0
test,2018-10-03 13:07:13.296061,thanos::sroute:cfe4ce81-31d0-43cc-931f-c9fc8b46815d,Carting,trip-153857203329578153,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),2018-10-03 13:07:13.296061,2018-10-03 18:36:48.014716,329.0,True,9,2018-10-03 16:35:33,9.178559527742271,20.0,13.0,11.4866,1.5384615384615383,20.0,13.0,11.4866,1.5384615384615383
test,2018-10-03 13:07:13.296061,thanos::sroute:cfe4ce81-31d0-43cc-931f-c9fc8b46815d,Carting,trip-153857203329578153,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),2018-10-03 13:07:13.296061,2018-10-03 18:36:48.014716,329.0,True,18,2018-10-03 16:20:32,18.001136222757818,35.0,22.0,20.8647,1.5909090909090908,15.0,8.0,9.3781,1.875
test,2018-10-03 13:07:13.296061,thanos::sroute:cfe4ce81-31d0-43cc-931f-c9fc8b46815d,Carting,trip-153857203329578153,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),2018-10-03 13:07:13.296061,2018-10-03 18:36:48.014716,329.0,True,27,2018-10-03 16:05:34,27.742176552183555,50.0,35.0,35.1192,1.4285714285714286,14.0,13.0,14.2545,1.0769230769230769
test,2018-10-03 13:07:13.296061,thanos::sroute:cfe4ce81-31d0-43cc-931f-c9fc8b46815d,Carting,trip-153857203329578153,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),2018-10-03 13:07:13.296061,2018-10-03 18:36:48.014716,329.0,True,36,2018-10-03 15:38:36,36.06553029178615,77.0,44.0,46.0077,1.75,26.0,13.0,12.6939,2.0
test,2018-10-03 13:07:13.296061,thanos::sroute:cfe4ce81-31d0-43cc-931f-c9fc8b46815d,Carting,trip-153857203329578153,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),2018-10-03 13:07:13.296061,2018-10-03 18:36:48.014716,329.0,False,38,2018-10-03 15:08:31,38.89227403735646,107.0,49.0,49.2899,2.183673469387755,30.0,5.0,3.2823,6.0
test,2018-10-02 21:50:03.646917,thanos::sroute:bca9677c-ee8d-43c6-a4ca-0de0eb09e7f8,FTL,trip-153851700364664224,IND301001AAB,Alwar_Central_I_1 (Rajasthan),IND321001AAB,Bharatpur_NraynDPP_D (Rajasthan),2018-10-02 21:50:03.646917,2018-10-03 01:10:42.559068,200.0,True,22,2018-10-03 00:35:31,22.12244888977593,27.0,20.0,22.4746,1.35,27.0,20.0,22.4746,1.35
test,2018-10-02 21:50:03.646917,thanos::sroute:bca9677c-ee8d-43c6-a4ca-0de0eb09e7f8,FTL,trip-153851700364664224,IND301001AAB,Alwar_Central_I_1 (Rajasthan),IND321001AAB,Bharatpur_NraynDPP_D (Rajasthan),2018-10-02 21:50:03.646917,2018-10-03 01:10:42.559068,200.0,True,44,2018-10-02 23:50:31,44.958849847935085,72.0,43.0,47.2551,1.6744186046511629,45.0,23.0,24.8331,1.9565217391304348
test,2018-10-02 21:50:03.646917,thanos::sroute:bca9677c-ee8d-43c6-a4ca-0de0eb09e7f8,FTL,trip-153851700364664224,IND301001AAB,Alwar_Central_I_1 (Rajasthan),IND321001AAB,Bharatpur_NraynDPP_D (Rajasthan),2018-10-02 21:50:03.646917,2018-10-03 01:10:42.559068,200.0,True,66,2018-10-02 23:11:31,66.10828294068905,111.0,63.0,70.6945,1.761904761904762,39.0,19.0,23.4393,2.0526315789473686
test,2018-10-02 21:50:03.646917,thanos::sroute:bca9677c-ee8d-43c6-a4ca-0de0eb09e7f8,FTL,trip-153851700364664224,IND301001AAB,Alwar_Central_I_1 (Rajasthan),IND321001AAB,Bharatpur_NraynDPP_D (Rajasthan),2018-10-02 21:50:03.646917,2018-10-03 01:10:42.559068,200.0,False,67,2018-10-02 23:08:31,67.50558045472903,114.0,64.0,72.7552,1.78125,3.0,1.0,2.0608,3.0
test,2018-10-02 21:50:03.646917,thanos::sroute:bca9677c-ee8d-43c6-a4ca-0de0eb09e7f8,FTL,trip-153851700364664224,IND321001AAB,Bharatpur_NraynDPP_D (Rajasthan),IND321001AAA,Bharatpur_DC (Rajasthan),2018-10-03 01:10:42.559068,2018-10-03 02:40:45.629085,90.0,True,22,2018-10-03 01:29:31,22.317062155498636,69.0,23.0,24.9616,3.0,69.0,23.0,24.9616,3.0
test,2018-10-02 21:50:03.646917,thanos::sroute:bca9677c-ee8d-43c6-a4ca-0de0eb09e7f8,FTL,trip-153851700364664224,IND321001AAB,Bharatpur_NraynDPP_D (Rajasthan),IND321001AAA,Bharatpur_DC (Rajasthan),2018-10-03 01:10:42.559068,2018-10-03 02:40:45.629085,90.0,False,31,2018-10-03 01:17:31,31.0818584982963,81.0,31.0,33.767199999999995,2.6129032258064515,12.0,8.0,8.8056,1.5
test,2018-10-02 21:50:03.646917,thanos::sroute:bca9677c-ee8d-43c6-a4ca-0de0eb09e7f8,FTL,trip-153851700364664224,IND321001AAA,Bharatpur_DC (Rajasthan),IND321401AAB,Bayana_LalBagh_D (Rajasthan),2018-10-03 02:40:45.629085,2018-10-03 03:28:07.018463,47.0,True,22,2018-10-03 02:53:39,22.263811552210115,26.0,22.0,24.7677,1.181818181818182,26.0,22.0,24.7677,1.181818181818182
test,2018-10-02 21:50:03.646917,thanos::sroute:bca9677c-ee8d-43c6-a4ca-0de0eb09e7f8,FTL,trip-153851700364664224,IND321001AAA,Bharatpur_DC (Rajasthan),IND321401AAB,Bayana_LalBagh_D (Rajasthan),2018-10-03 02:40:45.629085,2018-10-03 03:28:07.018463,47.0,False,35,2018-10-03 02:41:33,35.202317007552736,38.0,34.0,37.075,1.1176470588235294,12.0,11.0,12.3074,1.0909090909090908
test,2018-10-02 21:50:03.646917,thanos::sroute:bca9677c-ee8d-43c6-a4ca-0de0eb09e7f8,FTL,trip-153851700364664224,IND321408AAB,Weir_BsstdDPP_D (Rajasthan),IND321606AAA,Kherli_GodamDPP_D (Rajasthan),2018-10-03 04:15:02.993269,2018-10-03 05:45:39.699559,90.0,True,22,2018-10-03 04:35:33,22.155639058272207,54.0,29.0,34.5403,1.862068965517241,54.0,29.0,34.5403,1.862068965517241
